,FIG4|9896,HERPUD2|64224,HNRNPD|3184,UBE2R2|54926,TYK2|7297,EXOSC10|5394,ZNF143|7702,ZMYND11|10771,HNRNPA2B1|3181,CCDC55|84081,RAB2B|84932,PEX11B|8799,NAIF1|203245,DCP1B|196513,KAT5|10524,SAR1A|56681,LUZP6|767558,SMAD4|4089,ABCF1|23,ZNF777|27153,HNRNPL|3191,COBRA1|25920,DAZAP2|9802,MEN1|4221,SNIP1|79753,SPPL3|121665,HNRNPK|3190,SAFB2|9667,RUNDC1|146923,BANP|54971,THAP6|152815,EIF4ENIF1|56478,SP2|6668,EIF3J|8669,TBP|6908,ANAPC2|29882,UVRAG|7405,ZNF566|84924,CELF1|10658,ECD|11319,CUL1|8454,MED17|9440,CEPT1|10390,IFT57|55081,GLT8D1|55830,QRICH1|54870,C9orf78|51759,UBAC2|337867,LIN7C|55327,FUBP3|8939,FAM160A2|84067,ZXDC|79364,C2orf3|6936,DDX1|1653,RER1|11079,SAFB|6294,FLII|2314,ZER1|10444,FAM149B1|317662,JOSD1|9929,GPN3|51184,DBR1|51163,ARHGEF9|23229,C17orf39|79018,ARHGAP17|55114,ADCK1|57143,MPPE1|65258,MAP3K7|6885,CETN3|1070,WSB2|55884,SURF6|6838,VPS29|51699,PITPNB|23760,HNRNPH3|3189,BBS2|583,COX15|1355,ACAD9|28976,EIF3L|51386,PRPSAP2|5636,MFAP1|4236,POT1|25913,FNTB|2342,MEGF8|1954,SNRNP48|154007,HECTD3|79654,SRPR|6734,ARHGEF5|7984,SLC24A1|9187,CTCF|10664,CSDE1|7812,MYNN|55892,SLAIN2|57606,MATR3|9782,NSMCE4A|54780,SNAPIN|23557,OS9|10956,VPS52|6293,GOSR1|9527,RARS2|57038,CNOT2|4848
146,0.60410715558864,0.908666858365083,0.541862496393848,0.479744947207847,0.550261565442795,0.510570790250674,0.761886564519534,0.937408165954173,0.66431627893369,0.785780427416712,0.782554355615207,0.52813456862175,0.386168653459256,0.418264197255848,0.511659280331867,0.556610157678582,0.837711484646123,0.712787757717039,0.66269835475028,0.58768916052949,0.525140892785239,0.443228389906758,0.481711177722188,0.504071889885796,0.891979911120146,0.353504445349278,0.699080383508441,0.555386701959718,0.783987217441206,0.355495504560044,0.664468234775555,0.731313277564497,0.894266595290109,0.653725477759448,0.569741959520163,0.438812189331827,0.537380982381248,0.694212204856686,0.842785398418161,0.429514246185809,0.928884960847476,0.907924973724169,0.472596365413255,0.503211918094979,0.610394197715517,0.671422937403554,0.43119502333477,0.471652103532647,0.651768992269647,0.667849526281299,0.490826364010433,0.561874513226202,0.609225181725228,0.570972243996665,0.388543950993587,0.519210817993437,0.68200299790504,0.385324380475468,0.670651074056933,0.55310694775903,0.43074788613694,0.674690798471061,0.457476006989943,0.540325947196939,0.459694873362083,0.273363656164087,0.476099874418463,0.693860569142714,0.389954292338466,0.482512379728253,0.449659149793497,0.308479669437977,0.687498458562897,0.703691834170132,0.639600688132327,0.420354649739713,0.342543330720423,0.422249675944103,0.539654325449985,0.684958395153807,0.848664577316541,0.551088468489339,0.760812045561772,0.50971427816946,0.395559997524932,0.551113152667859,0.910882374375472,0.633302021205597,0.686744480610869,0.504839289296055,0.549719011400435,0.809902852138477,0.732217310352112,0.47559116971912,0.565926973704952,0.377562692661231,0.497679101140599,0.818759411615673,0.491136829753826,0.561289714663146
147,0.730458893541836,0.567594478840011,0.636474876307231,0.642196719535993,0.558978345771717,0.502933731582762,0.477106187885331,0.387061060594927,0.729695555735301,0.523155987967869,0.608538816698383,0.663880324697516,0.652594572642531,0.571591911365482,0.659297272141951,0.58390326175513,0.335246351216709,0.454788012817274,0.635095460899428,0.437110879619662,0.614639310243852,0.462301912904415,0.696208785329197,0.429052201813966,0.509807162524851,0.57046651289342,0.623663167519281,0.534934941676676,0.570208249666755,0.50794232780495,0.433614931159536,0.497959359496533,0.437220902093688,0.517588321215767,0.672987530892432,0.615726992459333,0.613871996458161,0.507272985612137,0.56922395221376,0.442493231106443,0.553402966899249,0.543660106873795,0.505771380658218,0.684879119406616,0.610171784005755,0.643019994439076,0.498605145731037,0.415121270420894,0.628644374493021,0.386790946951494,0.590298613269852,0.61060990591926,0.492596921121737,0.640410367327301,0.494318706368322,0.552772644635703,0.561499278191998,0.463552635733125,0.379564457018937,0.564563695533345,0.588050276937132,0.482709896088169,0.396278543350568,0.410102503112849,0.622657982926976,0.589357287200279,0.441988340220266,0.451076167451062,0.727259067256436,0.450847456779026,0.471560512585426,0.651641995016497,0.625498481353452,0.692655106622526,0.604237916565453,0.435796095757678,0.641633310552263,0.578448387754515,0.476856912190683,0.488248352927894,0.462275882711473,0.488916004180719,0.374003351567452,0.436520520533956,0.48839699869178,0.503219834772799,0.393562854371736,0.354353015171499,0.493496991778512,0.457276206934945,0.524418762373848,0.463528097019014,0.594972156207789,0.441495964935097,0.586390488353732,0.668028060075849,0.509453572971965,0.471677404460716,0.437043290002747,0.539363335546427
148,0.615542455463162,0.560304272552027,0.66780008106744,0.758407505997812,0.468544304899246,0.623393322076808,0.789102648006343,0.518067537700281,0.582692239592355,0.363880350126256,0.498507201251653,0.625114826640047,0.507519652524917,0.660170312325008,0.72951779257789,0.554798879280565,0.29477477341356,0.53791077858382,0.615068718003357,0.594885139566582,0.72568563152557,0.590654355616425,0.657973950168274,0.438362046688664,0.554928925105293,0.415066455245288,0.666356182623964,0.544147593343425,0.423448899738237,0.705557859558511,0.464928959795408,0.618009476222462,0.549445170311188,0.601744974614376,0.602788007911749,0.465447937551541,0.657432460245015,0.439280808036991,0.57053284917297,0.642752943499181,0.469163904433754,0.804951202664115,0.600931368884298,0.445540682135374,0.514741334169226,0.66276883847228,0.576299176139628,0.437145163846662,0.621289591475959,0.414132338335148,0.713821643657602,0.517818604476873,0.579969316446193,0.64709254429633,0.442560569856309,0.567987591635193,0.420622034562616,0.522006109675651,0.448005292077324,0.500596610873274,0.585866310140487,0.549697781411164,0.464304066115363,0.662047541641679,0.395348128769658,0.448139620133611,0.669935338856743,0.47173062196653,0.494650916094001,0.515558289346248,0.317358485754605,0.543481850690707,0.548380568004076,0.533375057592962,0.406220532170564,0.456182580085852,0.52475202842364,0.765967935046521,0.497652498313285,0.57796723791629,0.485960984158241,0.586553088706703,0.277699067695313,0.406138499743153,0.634584971067194,0.541183787184934,0.248582771268385,0.408717251956791,0.539995769588224,0.64350620159272,0.511388249777146,0.563064635958344,0.532372817349712,0.665530205567933,0.586453494394676,0.437397766791194,0.524394748039648,0.447180905172783,0.621045488243098,0.54027013799001
149,0.750941447566222,0.502806989135803,0.355453397082334,0.687088145790161,0.457361453467418,0.735057015576599,0.600916159976842,0.36977654345822,0.361216988028375,0.310346254102411,0.779012706063768,0.714627695441212,0.617159502412453,0.742975915305155,0.49745343584915,0.809796146774703,0.501653784396182,0.375364031352888,0.306957665267687,0.703560147048204,0.562900007665055,0.463167371291038,0.397763003676352,0.578676347957955,0.490425608651262,0.501040755886152,0.616479636226806,0.408898405141612,0.316466630963591,0.433548476947297,0.47677549788963,0.407617921627825,0.453383348155484,0.643175577135954,0.588147611237489,0.398543958837071,0.516108287035147,0.234728719437938,0.500876684432689,0.68875771804642,0.631839384337283,0.637184867142713,0.480961015972297,0.450153540898383,0.715858555839325,0.683080352885256,0.538184810567311,0.249907196784573,0.433472996055501,0.488005649954161,0.751173504590557,0.517824910775706,0.731829775727433,0.637206695263061,0.495014351738604,0.57542904731251,0.56276207200477,0.561346144805224,0.206945674841034,1,0.407111672724765,0.447331676573444,0.142161475939233,0.493449731711805,0.81455192780843,0.307631402837858,0.506836236798099,0.73616910026939,0.79937186726179,0.353889547498037,0.435820099345595,0.509067642511772,0.550194717926026,0.42639736652576,0.767386491575912,0.75560394891965,0.42151633380013,0.529596001932059,0.357196966557908,0.532334580284221,0.683399950500414,0.475971701493126,0.517865719921852,0.20804071524924,0.483532744414019,0.618116096328097,0.52816931359117,0.473265177479109,0.500917052480481,0.56242025639158,0.326829360443185,0.249461815923117,0.440299519903911,0.494311972121195,0.542562141407636,0.604621794688216,0.168717027996514,0.497357067064615,0.925821437310778,0.405982017986173
150,0.570657248222019,0.559195568298054,0.356227392771623,0.449241466901513,0.952863215767746,0.385394806414858,0.413265494364936,0.206238602809069,0.27943037149984,0.313386554845655,0.886142643500281,0.460193142024759,0.731149611667975,0.472244953435512,0.353657161660365,0.752143322442492,0.371825536730032,0.484113654366606,0.25999549707085,0.37476102903014,0.433467387114876,0.705964577849561,0.213500697677853,0.490489551431785,0.920802321028361,0.800204953261152,0.396972576769068,0.402068193942643,0.371204461827263,0.703265537873584,0.523332232403329,0.35092822108284,0.279652618893459,0.229185316805913,0.502717583575554,0.702508481419493,0.356556528709301,0.660130153888396,0.490285720287197,0.25218668535931,0.365053478217708,0.249685335279859,0.443073663391085,0.209311538979079,0.410990734678671,0.477297250513911,0.495324697506004,0.563188350457161,0.648874567779457,0.399748580948379,0.855684856185573,0.566325656599702,0.574544025863229,0.228419175535907,0.775756944877422,0.57466510840295,0.35726887614252,0.912363324711355,0.221704116355123,0.689256380676707,0.137021967552722,0.449273928677607,0.283316837948444,0.424306723592113,0.581524359565869,0.817334425482476,0.355340803236569,0.282804924187326,0.124966434631169,0.356284982203594,0.595574013114162,0.291159444322378,0.695471783304719,0.335770205159293,0.338303068835877,0.277459129959437,0.375049257389113,0.335665132589691,0.248194713278051,0.381572467282288,0.198109974744459,0.660068888623687,0.398962252681676,0.478439311962363,0.472804511915929,0.433049252150821,0.375120815589637,0.19218360932019,0.354095024643906,0.244940406998953,0.286007422061925,0.351733678595041,0.153668764001981,0.415717714879787,0.468376765445012,0.265012417018629,0.569219643615538,0.311511182188229,0.261961691829387,0.434338331499976
151,0.578991267143016,0.603530665474632,0.60609094340705,0.611344459063394,0.64093800708107,0.577355693733954,0.521452071743206,0.535093559425396,0.548779793880949,0.38890626066092,0.517774093327181,0.660385012896319,0.674194763581194,0.57831093708875,0.76702846715789,0.516095338147265,0.448313678411558,0.487441070914556,0.732129197548951,0.534610884700773,0.585803781272332,0.602334115820219,0.840109716972871,0.574036667040482,0.501477561930222,0.661445688117065,0.725362301032773,0.569447349537751,0.50244486314574,0.609979962235201,0.546052915268825,0.628344855394649,0.486593024062193,0.603739802616989,0.598437448066398,0.448241305309864,0.431223181183244,0.417875834301321,0.512525892141277,0.498171553630789,0.695661972183356,0.64018646415589,0.643654900802522,0.45250755987498,0.544144332754256,0.528282062125176,0.605328700887497,0.425209200230929,0.788989983581507,0.495951423170199,0.395221045567981,0.442154317271417,0.44349491963485,0.803910776369171,0.481879067214812,0.504456269730531,0.579396840594055,0.456422663209642,0.474313556771608,0.460482087674503,0.91160207036035,0.545377732040349,0.574340209970628,0.445662747576393,0.44074120884238,0.691023601945028,0.590844362574076,0.613040174551096,0.691785007479252,0.809925625469934,0.599986862878418,0.905342804355153,0.582030241802622,0.531359201289471,0.853568813968654,0.636598131173032,0.66584463468772,0.633053961020247,0.767162879744198,0.618384356228823,0.679975325635236,0.612006542466832,0.435532908658871,0.377704341038304,0.531501909510333,0.593492823462234,0.609563162172139,0.443279895210468,0.600603686387433,0.553986858930062,0.618527603285241,0.539069274594598,0.558334620903249,0.55201553424086,0.655776719969635,0.782700507143743,0.528326005122599,0.46393094170581,0.553314538542724,0.600307454958541
152,0.501900162353868,0.76025390362563,0.575146387654538,0.638816245782673,0.634574451020959,0.578085054061511,0.745572255633553,0.352629459080842,0.639164833436523,0.523143214614041,0.515010724633587,0.493170482840329,0.533783507663818,0.856803392683261,0.709916105041669,0.691133373123708,0.476591018341431,0.550145760436619,0.572161440293614,0.982048616067707,0.658959108686934,0.733034504689549,0.689571068172484,0.554439607584949,0.408425949940936,0.719511890880127,0.541961623856182,0.762193514048537,0.552759908509679,0.812856781647083,0.609699021892684,0.511107584165014,0.348311294126021,0.397482012620519,0.630962920557243,0.736292405368698,0.436055356604823,0.556148346407419,0.381920680570325,0.361885480812291,1,0.55283417885138,0.500139740277152,0.651100939375347,0.8308489306904,0.502161820072243,0.546746904272015,0.525594946350925,0.464133911171838,0.299030173086197,0.605527859779232,0.684377626303311,0.456874978681903,0.470932680449912,0.655112121217017,0.782155287324595,0.366828496822102,0.69679016025133,0.355666665481148,0.595735124131184,0.325989637124583,0.512326804741741,0.332724157749623,0.334373078216579,0.515362417107343,0.375861196609652,0.230824302145468,0.306824891610665,0.454954392804666,0.439064476373703,0.667243647584036,0.45898626611598,0.655090073834076,0.617984025953454,0.379438890640099,0.315813107629314,0.613554075409017,0.548253152559723,0.373140141836203,0.492318330488077,0.768539033030954,0.723515680488823,0.390104049680227,0.623494666262491,0.45554449124208,0.436112721380217,0.733971924247853,0.248596490649288,0.462258944858738,0.356618535068418,0.528618231022743,0.355540190650002,0.406966159534498,0.608949171874063,0.642027770157896,0.617393401575411,0.556047163092538,0.42684150450689,0.461886814378713,0.73243241178923
153,0.581173975909725,0.361923976110847,0.575159258380206,0.894272271616799,0.380649373237827,0.368300292456787,0.615731341879425,0.352730122549299,1,0.433227453969862,0.401883749130951,0.769716973463375,0.73295198400684,0.483888245386973,0.949809891357443,0.273286669585938,0.273751513484889,0.46611939735112,0.736515236156137,0.709525945317433,0.967093693504371,0.827899189795105,0.531123752278553,0.526055724991918,0.192638746628254,0.462875839638911,0.706748988222525,0.574981711670194,0.327331125850554,0.632120876682271,0.470288136587424,0.530094927242168,0.345883107565692,0.754146886736229,0.528644596417666,0.467645164454908,0.442110134568747,0.393286352507278,0.374328143962991,0.301319679967041,0.37260707462479,0.472034965200328,0.745688493089004,0.447159739446371,0.487174187144199,0.504670962127244,0.861676874612614,0.562562662062983,0.45370293356788,0.350486587354072,0.442150015216975,0.425121739859504,0.326449565999544,0.607754819322406,0.305138985513723,0.676359374748297,0.499052646937684,0.372833186684326,0.258167295407177,0.373253857052119,0.671352768327966,0.26939816125261,0.481592808127429,0.359923653076747,0.31109763610001,0.70051393609571,0.782715428946525,0.357402823614379,0.694609456948359,0.493605859872508,0.726109144049069,0.577980237106022,0.485556465650387,0.706542860329872,0.73504365238224,0.625492273920061,0.636736726061862,0.859420173345226,0.419147150158772,0.640516846841634,0.493065801470061,0.632012405499457,0.338226918377614,0.488142652152754,0.242040774968647,0.507415898731784,0.456483172244571,0.634117446756962,0.596050393886872,0.768472118543848,0.345862385152118,0.385015092278166,0.50063748801958,0.430039384101298,0.693645745543157,0.453548957216888,0.84858956053694,0.328766306053446,0.564221476595506,0.439793681648964
154,0.778018870369109,0.684865282601026,0.618888251860062,0.58264565135161,0.671962163282425,0.591039833887966,0.623212979345584,0.509498579776071,0.710438266687314,0.555905088616172,0.673410418918035,0.579348900459004,0.548180100315294,0.697191108870886,0.521910768969543,0.556760805651719,0.407035254298759,0.51294941205581,0.560766641099416,0.554496174004408,0.613307201746604,0.436173788959769,0.648759198107134,0.587754034929139,0.514562001643826,0.560031668372583,0.596776639695752,0.679613916384451,0.689765595042454,0.541273003969708,0.672224553344547,0.630784007227509,0.500118168265191,0.45840297359745,0.581088958832916,0.595510468006427,0.508770381650543,0.550836274376305,0.643875455474741,0.468917747013382,0.599863439284623,0.62579063051406,0.410944124554669,0.55606481670185,0.591262020249112,0.55465641007665,0.524426917345997,0.451870517128253,0.550804826157297,0.455208962782536,0.628857596111586,0.535651661420601,0.376634841768128,0.541210222969502,0.51883831740326,0.566664787785856,0.647457605862484,0.466696256993479,0.551265631942997,0.465530897735034,0.594908845540156,0.587984344816646,0.586043606086447,0.581953528876734,0.705349180433418,0.497214060132184,0.634663819801653,0.619897338317605,0.550294220268129,0.486440930476732,0.503645929343728,0.718923276321898,0.537277789368607,0.552325066842656,0.842990089897232,0.592401674455772,0.589326070576009,0.38438489986291,0.591122651528649,0.534814454393326,0.59325860476528,0.637647075171935,0.519553933969986,0.634683514233769,0.527866783576482,0.528069939076607,0.617385389702913,0.807883523407507,0.55587653359868,0.41817038035611,0.472476542575512,0.486344599649471,0.523230237841236,0.594545808818049,0.623124760391607,0.524913920747688,0.565776810252086,0.547339229015585,0.549968350154822,0.690769414652233
155,0.494672125462399,0.521309296419774,0.793967781337093,0.676485285598187,0.689189879191145,0.733282243664416,0.81362170266812,0.403545028736038,0.652402526439428,0.54930126468678,0.573814970321445,0.434670727051938,0.676542059735536,0.775880863787617,0.628825290876054,0.707415288269845,0.297199367906796,0.250261223354859,0.731537870212094,0.523008945259579,0.845350302300315,0.545652447548988,0.60522415346586,0.408153354293866,0.636265729693515,0.699092800617437,0.718583026829696,0.55917119845911,0.388896623009584,0.584065080482733,0.655431945423968,0.251784663468141,0.398153831320001,0.916256434140736,0.579554678014735,0.522539010619428,0.515113170792269,0.613007640105367,0.634468185448496,0.477006825984577,0.427857337198781,0.733322013193846,0.800978444412927,0.449984598984754,0.449181796317251,0.540354346471068,0.529811541451144,0.408582802555355,0.561009273204525,0.494733689728964,0.621019164033228,0.359741344370284,0.642444079473743,0.699705538047626,0.597093500620423,0.513310453492226,0.564264347839931,0.393750000503219,0.489039740791372,0.346415701383135,0.569134429478413,0.573700184881021,0.545112767747414,0.475140280111744,0.599949503417696,0.478686482273447,0.354495484963386,0.449557686630323,0.471080049526641,0.972070711485336,0.608568124141161,0.688428760736309,0.396568276562122,0.717908016524025,0.355070398631464,0.500079214760665,0.504972925579116,0.320642465995233,0.614749038318345,0.486225953768446,0.464980350511691,0.660092923618723,0.272566405107209,0.593544709048853,0.592218171552872,0.550366725970276,0.472078646659995,0.318999224408762,0.471135363530195,0.537522848959878,0.624948601508954,0.516461809029571,0.567201814634181,0.514252958278766,0.390393249005453,0.574803926900928,0.540699215687034,0.501453495051772,0.51510000304325,0.697528870569559
