,AT1G01040,AT1G01450,AT1G07025,AT1G14688,AT1G21230,AT1G35500,AT1G61190,AT1G66490,AT1G70040,AT2G18530,AT2G21070,AT2G27380,AT2G31141,AT2G34320,AT2G36710,AT2G44735,AT3G11310,AT3G20480,AT3G21990,AT3G25090,AT3G26395,AT3G30720,AT3G43750,AT3G45140,AT4G01435,AT4G03050,AT4G07965,AT4G08990,AT4G14140,AT4G15050,AT4G15975,AT4G22050,AT4G31640,AT4G32105,AT5G06811,AT5G07310,AT5G12090,AT5G14760,AT5G22190,AT5G25320,AT5G25370,AT5G27890,AT5G28660,AT5G35760,AT5G38940,AT5G39100,AT5G43755,AT5G54030,AT5G55800,AT5G56920,AT1G14688,AT1G22015,AT1G23130,AT1G27550,AT1G29410,AT1G35610,AT1G35860,AT1G43680,AT1G69940,AT2G07220,AT2G18530,AT2G24760,AT2G27380,AT2G31150,AT2G34100,AT2G34320,AT2G44735,AT3G05410,AT3G17480,AT3G22710,AT3G25460,AT3G26800,AT3G29150,AT3G29634,AT3G43690,AT3G44235,AT3G45200,AT3G49230,AT3G52510,AT3G55860,AT4G00130,AT4G08535,AT4G08990,AT4G29200,AT4G29654,AT4G32110,AT4G32208,AT5G02700,AT5G12090,AT5G24480,AT5G26970,AT5G27800,AT5G35760,AT5G38940,AT5G42430,AT5G55800,AT5G56920,AT5G57670,AT5G60560,AT5G64685,AT1G03106,AT1G11460,AT1G11593,AT1G14688,AT1G15010,AT1G18310,AT1G22010,AT1G27550,AT1G29410,AT1G31163,AT1G34580,AT1G35610,AT1G47280,AT1G49500,AT1G49700,AT1G54950,AT1G62540,AT1G65681,AT1G70270,AT2G02650,AT2G07020,AT2G08986,AT2G14755,AT2G16676,AT2G18480,AT2G24870,AT2G29605,AT2G31141,AT2G31150,AT2G34320,AT2G34655,AT2G44735,AT2G46190,AT3G04180,AT3G43750,AT3G55860,AT3G57110,AT4G08535,AT4G08870,AT4G15440,AT4G18110,AT4G24770,AT4G29200,AT5G12090,AT5G36180,AT5G39620,AT5G43755,AT5G45570,AT5G52070,AT5G56920
763,0.581829368334701,0.294670846394984,0.837988826815642,0.0632911392405063,0.237004405286344,0.882926829268293,0.0093567251461988,0.0675862068965517,0,0.854961832061069,0.162077104642014,0.634943181818182,0,0,0.0466786355475763,0.0063510392609699,0.755182625863771,0.0980392156862745,0.807079646017699,0.894366197183099,0,0.809264305177112,0.0333333333333333,0.0012190166598943,0.338913620804422,0,0.916550764951321,0.179918218991368,0.065302568567697,0.273809523809524,0.771084337349398,0,0.108195660076286,0,0,0,0.860234445446348,0.204507042253521,0,0.244604316546763,0.141613025369178,0.267786561264822,0.0283975659229209,0.899850523168909,0,0.807622504537205,0.305086829824709,0,0,0,0,0,0,0.20338534955259,0,0,0.27831094049904,0,0,0.368711233631978,0.366589327146172,0.38830297219559,0.37037037037037,0,0.0410490307867731,0,0,0,0,0,0,0,0,0.362122788761707,0.0726310726310726,0.411003236245955,0,0,0.0267716535433071,0.516211329577565,0.530748663101604,0,0.0312591294186386,0,0.385046728971963,0,0,0.0021528525296017,0.522727272727273,0.393333333333333,0.0645161290322581,0.323033707865169,0.34446764091858,0,0,0,0,0,0,0.0118343195266272,0,0,0.0427745664739884,0,0.0239374694675134,0.0482369534555712,0,0.0295851472084987,0,0.0069005175388154,0.0142897566496887,0,0.0049166894291177,0.0641844956932481,0,0.0520290299499131,0.0645015276677606,0.0355058365758755,0,0.0316707756495354,0,0.059264288049081,0.0119521912350598,0.190794499618029,0.0007585335018963,0.0942760942760943,0.0378064757626801,0,0,0,0.160127737226277,0,0.0306398317813157,0,0,0.0968263382551411,0,0,0.0697450034458994,0.101649405446874,0.0014691478942213,0.0379711751662971,0,0.0784746296879924,0.0327651515151515,0,0.0340056746722812,0.116883116883117,0.0072898799313893,0
768,0.465859982713915,0.130081300813008,0.0475663716814159,0.0275779376498801,0,0,0.264776839565742,0,0,0.653449643140365,0.0130970724191063,0.592201462225833,0.618346545866365,0,0,0,0.65752658086178,0,0,0.849761526232114,0,0,0.262474998752851,0.0043769309989701,0.338913620804422,0.0021404109589041,0.86573734409391,0.0029914529914529,0.0244332493702771,0.216216216216216,0.314765100671141,0,0.108195660076286,0,0.0587229190421893,0,0.70177031320926,0.152260111022998,0,0.248191681735986,0.0828316000729794,0.0243204577968526,0.0052910052910052,0.0891399874450722,0,0,0.305086829824709,0.0188888888888889,0.161869636899707,0,0,0,0,0.20338534955259,0,0,0.414019715224535,0,0.463917525773196,0.401554404145078,0.320099255583127,0,0.339939681171909,0.595675675675676,0.0452633687162027,0,0,0,0,0,0,0,0.493537015276146,0.316463805253043,0.280386106720397,0,0.416030534351145,0,0.0136612021857923,0,0,0,0.000448296473401,0,0.430693069306931,0,0,0,0.427218934911243,0.389172625127681,0.496875,0.348747591522158,0,0,0,0.11498111063516,0,0,0,0,0,0,0.0295254833040422,0,0.0457906712172924,0.0439066551426102,0,0.0295851472084987,0,0.232551872810563,0.0182549735489159,0,0.0041619977589242,0.0731847591660676,0,0.0755875621057333,0.0482737169517885,0.0469572541587703,0,0.0389845874886673,0,0.0501428294089913,0.0269607843137255,0.241785188818048,0.0452973720608575,0.101205771891678,0.0015571126682237,0.0383930841596745,0.0544116276903009,0,0.168380105584885,0,0.0432382704691812,0,0.0058373669780102,0,0,0.0001748455530947,0.0433043234138125,0.0964663577899177,0.0383973955642688,0.0020793950850661,0,0.0653486266223966,0.0357442268119808,0,0.0340056746722812,0.102936532996527,0.0082106038291605,0
801,0.550155763239875,0.522041763341067,0.897435897435897,0,0.113879003558719,0.923076923076923,0,0.0144665461121157,0.0098425196850393,0.707446808510638,0.086007702182285,0.773955773955774,0,0,0.247386759581882,0.0111223458038423,0.0266666666666667,0.11304347826087,0.0743801652892562,0.414285714285714,0,0.844827586206897,0.294339622641509,0.320415879017013,0.826747720364742,0,0.904255319148936,0.818310858765082,0.683274021352313,0.82120253164557,0,0.221112696148359,0,0,0,0.0632183908045977,0.861386138613861,0.262200956937799,0,0.246766169154229,0.484131563762262,0.891566265060241,0.847916666666667,0.499047619047619,0,0,0.885441527446301,0.751373626373626,0,0,0,0,0.0072463768115942,0.711692084241104,0.0018198362147406,0,0.455696202531646,0.505285412262156,0.517298187808896,0.416030534351145,0.228571428571429,0.515570934256055,0.45409429280397,0,0.153351698806244,0,0,0.541415012942192,0,0.0723981900452489,0.140515222482436,0.57429718875502,0,0.276150627615063,0.577574967405476,0,0.503740648379052,0.553734061930783,0.0243055555555556,0.622037914691943,0,0,0.426371511068335,0.513927576601671,0.356294536817102,0,0,0.581308411214953,0.542024013722127,0.36117381489842,0.61978021978022,0.342592592592593,0.100671140939597,0,0.597826086956522,0,0,0.353432282003711,0.201298701298701,0.0135135135135135,0,0,0.0683856502242152,0,0.0745341614906832,0.0028054862842892,0,0.148902266288952,0,0.188662533215235,0,0,0.0885956644674835,0.080558779053007,0,0.137320574162679,0.214087759815243,0.008,0,0,0.0065649739331917,0.0454609543376236,0.0579862941486558,0.260040718119563,0.0888114932520679,0.231257208765859,0.0505274847307052,0,0,0,0.223926380368098,0,0.0838739573679333,0.148520710059172,0,0.115202786762876,0,0,0.0652962515114873,0.106423004568664,0.0124450951683748,0.0412798735927316,0.0958242819213131,0.129401005944216,0.0586510263929619,0.001293661060802,0.122193211488251,0.0976370931787784,0.0405190353776472,0.0018259281801582
870,0.567174845164364,0.045346062052506,0.341040462427746,0.049079754601227,0.286320254506893,0.9408,0.0245022970903522,0.093167701863354,0,0.870103092783505,0.181025081788441,0.851522842639594,0,0,0.829545454545455,0.0521861777150917,0.105485232067511,0.14903129657228,0.0765027322404372,0.560897435897436,0.0417495029821074,0.396551724137931,0.273504273504274,0.59406528189911,0.705035971223022,0.0104790419161677,0.899092970521542,0.560485558811218,0.701202060675444,0.885598923283984,0.592715231788079,0.0715396578538103,0,0,0.0396946564885496,0.467120181405896,0.851683937823834,0.206112852664577,0.17095337109851,0.68762278978389,0.300858152448258,0.942227290003801,0.0276381909547739,0.910377358490566,0.7325,0.826190476190476,0.884403669724771,0.0515653775322284,0.637514384349827,0,0,0,0,0.617355371900826,0,0.230487804878049,0.442790697674419,0.362997658079625,0.558237145855194,0.387613082811413,0.336986301369863,0.42814667988107,0.50974025974026,0,0.405805191180575,0,0,0.275656814449918,0.0302197802197802,0.0353697749196141,0,0.184859984370617,0,0.275779376498801,0.0580060422960725,0,0.290167865707434,0.445378151260504,0.0074441687344913,0.647058823529412,0.500497512437811,0.0048192771084337,0.195472621596819,0.535185185185185,0.364326375711575,0,0,0.463576158940397,0.534905660377359,0.343801652892562,0.407012195121951,0.285140562248996,0.387453874538745,0.128099173553719,0.191780821917808,0.477567298105683,0,0,0.0050761421319797,0.0405729554748152,0,0.0806979280261723,0.038781163434903,0,0.0750213128729753,0.0112860892388451,0.0015428183204783,0.111634575993445,0,0.0849137931034483,0,0.0182060390763766,0.0038699690402476,0.167600373482726,0,0.124380351509689,0.101159114857745,0,0.0131205705151008,0.0471910112359551,0.0628803245436105,0.0625558867362146,0.035806953814219,0.250492578484172,0.11984490659147,0.103301886792453,0.0828424153166421,0,0,0,0.186699507389163,0,0.0514457378895982,0.0226438188494492,0,0.137883008356546,0,0,0.0350194552529183,0.0978284711559552,0.0154867256637168,0.0903225806451613,0.151716699622506,0.118569463548831,0.043767840152236,0.0101068437770719,0.0557903634826712,0.132539091586001,0.147151747247487,0
915,0.551780731987527,0.042674253200569,0.0036101083032491,0,0.175876411170529,0.932636469221835,0.0885572139303483,0.21133412042503,0.616022099447514,0.874035989717224,0.252777777777778,0.797190517998244,0,0,0.703319502074689,0.0188501413760603,0.296546546546547,0,0,0.395852968897267,0,0.673748056739633,0.283410138248848,0.624751491053678,0.879716981132076,0.769095388947554,0.91640127388535,0.835878600425285,0.737943925233645,0.420783645655877,0,0.492842535787321,0.108195660076286,0,0.280687397708674,0.400881057268722,0.918639690055962,0.330515638207946,0.17095337109851,0.214680744092509,0.372554920252784,0.666445035460993,0.914375490966222,0.904082955281918,0,0.752173913043478,0.919795221843003,0.815111111111111,0.0126336248785228,0.945174186179326,0,0,0.414376321353066,0.20338534955259,0,0,0.397308781869688,0,0.471230158730159,0.448379052369077,0.361702127659574,0.534924330616997,0.450580046403712,0,0.447513151602104,0,0,0,0.120385232744783,0.133843212237094,0.511306532663317,0.298901098901099,0,0.34698275862069,0.400399733510993,0.456886898096305,0.307692307692308,0.646540880503145,0.108571428571429,0.698959167333867,0.478542510121457,0.0879484536040093,0.325539064687763,0.527165142549758,0.421841541755889,0,0,0.0300902708124373,0.582213691618682,0.451073985680191,0,0,0.306413301662708,0,0,0,0.722848664688427,0,0.0364741641337386,0.0405729554748152,0.0186020293122886,0.0105996522816024,0.0175192711983181,0,0.0692534553416755,0.0044966637655932,0,0.0295851472084987,0,0.167206358551663,0.0058461052298941,0,0.0227525237022037,0.185786233911584,0.0066127847171197,0.190169689877121,0.0524463806970509,0,0.0131205705151008,0,0.0226963231956423,0.0410736162156142,0,0.180760928856082,0.0826016842859703,0.0860552763819095,0.049620253164557,0,0,0,0.0445121951219512,0,0.0297347977497991,0,0,0.0968079539508111,0.0507841672890217,0.0079966760057319,0.0403500243072436,0.0498820968619626,0.0197044334975369,0.0559453821354068,0.0630630630630631,0.0694031330557208,0.0414717141641854,0.0104085349986989,0.048501178848097,0.04070211142203,0.0496409615985014,0.115611421477343
932,0.484239888423989,0.15748031496063,0.722222222222222,0.0740740740740741,0.323958333333333,0.896946564885496,0,0.292845257903494,0.503239740820734,0.780104712041885,0.160642570281124,0.697547683923706,0,0,0.711316397228637,0.0280851063829787,0.301986754966887,0.0307486631016043,0,0.116959064327485,0.0346020761245675,0.867132867132867,0.262474998752851,0.393837910247823,0.768270944741533,0,0.897515527950311,0.868550368550369,0.815060240963855,0.899390243902439,0.723360655737705,0.22972972972973,0,0,0.135568513119534,0,0.918618988902589,0.299469294920394,0.793233082706767,0.599239543726236,0.268846503178928,0.531556039173014,0.925414364640884,0.923344947735192,0.68641975308642,0.781725888324873,0.0069686411149825,0.703148425787106,0.0026246719160105,0,0,0,0.466292134831461,0,0,0.226130653266332,0.34402332361516,0,0.496794871794872,0.295499021526419,0.342007434944238,0.431506849315068,0.347411444141689,0,0.286531858069439,0,0,0.378652499396281,0.0931989924433249,0.0708661417322835,0.502380952380952,0.260135135135135,0,0.279305354558611,0.388035569927243,0.36241610738255,0.379310344827586,0.312638580931264,0.0393374741200828,0.428246013667426,0,0.0966257668711656,0.325773195876289,0.457831325301205,0.431818181818182,0,0,0.565365025466893,0.635869565217391,0.28686327077748,0.424242424242424,0.276688453159041,0.374015748031496,0.162523900573614,0.204899777282851,0,0,0.2571649883811,0.0269709543568465,0,0,0.0213474343909127,0.0198609731876862,0,0.0595882990249187,0.0195852534562212,0,0,0,0.0627240143369176,0.0143884892086331,0.0117139334155364,0.051948051948052,0.0276707530647986,0,0.0385487528344671,0.0115929583512237,0,0,0,0.0405866302864939,0.037345549039143,0.0385906040268456,0.180605271721445,0.0917123705057891,0.0979742173112339,0.062386746052291,0,0,0,0.104347826086957,0,0.0447963800904977,0,0.0058373669780102,0.062266500622665,0,0.0080624520092142,0.0205971277399849,0.0669050812099538,0.0110236220472441,0.0343765401675702,0.089171974522293,0.23407022106632,0.0228629493204623,0.0049803407601572,0,0.0835249042145594,0.0683736895815938,0
997,0.564927857935627,0.232510288065844,0.917748917748918,0.742028985507246,0.165186500888099,0,0,0.045,0.557798165137615,0.727454909819639,0.109170305676856,0.0063559322033898,0.767195767195767,0.0045766590389016,0.417495029821074,0.0576923076923077,0.711943793911007,0.0538922155688623,0.0304568527918782,0.0836501901140684,0.0060422960725075,0.890365448504983,0.044750430292599,0.0072022160664819,0.338913620804422,0,0.958333333333333,0.068264721208963,0.402826855123675,0.0570687418936446,0,0,0,0,0.29080118694362,0,0.0337078651685393,0.286243059839605,0,0.194050991501416,0.336928386540121,0.829333333333333,0.0087260034904014,0.89589905362776,0.748071979434447,0.0173697270471464,0,0.511409395973154,0,0,0.669376693766938,0,0.0050125313283208,0.568421052631579,0,0.342148760330579,0,0,0.344186046511628,0.516873889875666,0.307936507936508,0,0,0.652786282914881,0.208852867830424,0,0,0.484154929577465,0,0.0208333333333333,0.669172932330827,0,0,0.254278728606357,0.511927788523533,0,0.363636363636364,0.507211538461538,0.0268336314847943,0.51593625498008,0.509565217391304,0,0.0034270047978067,0.39622641509434,0.421052631578947,0.0514699575869047,0,0,0,0.393013100436681,0.517123287671233,0.357142857142857,0.382133995037221,0.205309734513274,0,0,0,0,0,0,0,0.0390433360588716,0.04,0.175087814104296,0.0910815939278937,0.0408095554080956,0,0.0123915737298637,0,0,0.0351453855878635,0.0496362858365426,0.0058343057176196,0.07072,0,0.0730950608091338,0.0024961597542242,0.0013684570646596,0,0,0.0393402935391133,0.0579423169854908,0.0354929577464789,0,0.0174141221374046,0.0870178739416745,0.0554928942025716,0.0731846769582619,0.077418057510557,0,0.130013831258645,0,0.0541004723057106,0,0,0.0816678152997933,0,0,0.0456912481101965,0.0773411371237458,0.0694073678590496,0.0491302303714151,0.0668826660495256,0,0.0222054949190817,0.000935162094763,0,0.0986842105263158,0.0622032288698955,0
1002,0.649915777653004,0.502164502164502,0.290540540540541,0.102981029810298,0.112162162162162,0.912568306010929,0.0147783251231527,0,0,0.661261261261261,0.231441048034935,0.677777777777778,0.9,0,0.0301204819277108,0,0.141768292682927,0.212121212121212,0,0.0810810810810811,0.0862385321100917,0.886274509803922,0.110516934046346,0.0019455252918287,0.338913620804422,0.0022172949002217,0.881625441696113,0.036101083032491,0.502290950744559,0.864788732394366,0.490872210953347,0,0.0056818181818181,0.10549154666101,0.223388305847076,0.0544747081712062,0.903540903540904,0.36863711001642,0,0.207913110938712,0.400891972249752,0.391304347826087,0.0469613259668508,0.42393509127789,0.812101910828026,0.83879781420765,0.412790697674419,0.403292181069959,0,0,0,0,0.441666666666667,0,0,0.279778393351801,0.448857994041708,0.479518072289157,0.649526387009472,0.402750491159136,0.13015873015873,0.516090584028606,0.408575031525851,0.669508196721311,0.0116102978293791,0,0,0.468864468864469,0,0.0388349514563107,0,0,0.595141700404858,0.342485549132948,0.0550774526678141,0,0.516971279373368,0.535493827160494,0.0204498977505112,0.559139784946237,0.531295487627365,0.0485021398002853,0,0.446319018404908,0.543181818181818,0,0,0.0264765784114053,0.601362862010221,0.380102040816327,0.596610169491525,0.297872340425532,0.0068027210884353,0.273100616016427,0,0.0033898305084745,0,0.0016625103906899,0,0.0153846153846154,0.0505979760809568,0.0138830458561212,0.111801242236025,0,0.125085910652921,0.0065492321589882,0,0,0,0.125690607734807,0,0.0393835616438356,0.000968992248062,0.0190298507462687,0,0.0796577488551458,0.0132924335378323,0,0,0.0004551661356395,0,0.0574183137249493,0.0751010976314269,0.18513076697032,0.0398539701855796,0.127331420373027,0.0643895684283406,0.0956072351421189,0.109701010970101,0,0.206800832755031,0,0.0809248554913295,0,0,0.138528138528139,0,0.0058552164655784,0.051785083068222,0.113040828762949,0.0828603859250851,0.0768937468225724,0.104215456674473,0.0710679611650485,0.0138327303681634,0.0038255547054322,0.0918684047175667,0.0726872246696035,0.120850922936843,0
1158,0.591648590021692,0.543788187372709,0.0883720930232558,0,0.0592383638928068,0,0.0051546391752577,0.0354609929078014,0,0.813953488372093,0.0669914738124239,0.581218274111675,0,0.849137931034483,0.754310344827586,0.0578778135048231,0.209726443768997,0.0685131195335277,0.291576673866091,0.865771812080537,0,0,0.262474998752851,0.458641975308642,0.130872483221477,0,0.824626865671642,0.071392146863845,0.0644405389572349,0.887191539365452,0.350746268656716,0,0,0.507853403141361,0.0632183908045977,0.306338028169014,0,0.244657332350774,0.197435897435897,0.223372781065089,0.0775641025641026,0.558615961819189,0.0308988764044944,0.915966386554622,0.73463687150838,0.722222222222222,0.0391061452513966,0.0100376411543287,0.0545702592087312,0,0,0,0.23943661971831,0,0,0.155172413793103,0,0.300771208226221,0.213849287169043,0.256111757857974,0.304195804195804,0.293450542866783,0.229885057471264,0,0.123569794050343,0.337301587301587,0,0,0.0179028132992327,0.0737179487179487,0.0059642147117296,0,0,0.217096336499322,0.0054794520547945,0.211349055353979,0.318471337579618,0.0899122807017544,0.0224032586558045,0.208474576271186,0.326683291770574,0.148541114058355,0,0.33350009419718,0.273972602739726,0.143497757847534,0.0577850486126851,0.312236286919831,0,0.136546184738956,0.251012145748988,0.193154034229829,0.180921052631579,0.110902255639098,0,0,0,0,0.062992125984252,0.0443349753694581,0,0,0.0140679953106682,0,0.0692534553416755,0.0008319467554076,0,0,0,0,0,0.0085149010768845,0,0.0021148036253776,0,0.0147249381552597,0.0076142131979695,0.0010263427984947,0,0.0161111111111111,0.0261334389229855,0.0233451536643026,0.0203794799718904,0.0192043895747599,0.0070328198258539,0.0014292520247737,0.020914668153932,0,0,0.0077444336882865,0.15467094334061,0,0.0104938271604938,0,0.0058373669780102,0.0028490028490028,0,0.0123076923076923,0.0028658125421443,0.0088207094918504,0.0068587105624142,0.0016583747927031,0.0667865701523088,0,0.0036412185944896,0,0,0.0215882806476484,0.0002724795640326,0
1829,0.576294820717131,0.53030303030303,0.810457516339869,0.0930787589498807,0.333864541832669,0.897920604914934,0.0091370558375634,0.110675808031342,0.563829787234043,0.721202003338898,0.0932642487046632,0.625866050808314,0.881632653061225,0,0.615819209039548,0.0600387346675274,0.282685512367491,0.0429184549356223,0,0.846835443037975,0.0377049180327869,0.844660194174757,0.243421052631579,0.480378250591017,0.776785714285714,0,0.89175769612711,0.37527512839325,0.471109236609026,0.886486486486487,0.787620064034152,0.0380761523046092,0.0047904191616766,0.649800266311585,0.0364963503649635,0.324022346368715,0.901533494753834,0.363836824696803,0.789583333333333,0.546929316338355,0.223272727272727,0.873701039168665,0.0449826989619377,0.898533007334963,0.296680497925311,0.800911854103343,0.177725118483412,0.110859728506787,0.470124013528749,0,0,0,0.0071770334928229,0.678151918559123,0.0011547344110854,0.304623753399819,0.392191659272405,0.347068145800317,0.56741028128031,0.404199475065617,0.275167785234899,0.521973094170404,0.409677419354839,0.62340178225494,0.371757154319337,0,0,0.312911106934787,0.0617283950617284,0.12262156448203,0.266019417475728,0,0,0.303157894736842,0.0358126721763085,0.0047846889952153,0.263636363636364,0.400302114803625,0,0.491289198606272,0.450495049504951,0.110589462702139,0.0933226065969429,0.525573192239859,0.413559322033898,0.361650485436893,0.447368421052632,0.551,0.629511677282378,0.366616989567809,0.478442280945758,0.277122641509434,0.378731343283582,0.0542857142857143,0,0.396891191709845,0,0.002079002079002,0.0230905861456483,0.005813953488372,0,0,0.0945945945945946,0,0.0914285714285714,0.0147535084562792,0,0.146703806870938,0,0.0881612090680101,0.0113447703375761,0.0272815849301721,0.0235976789168279,0.190396798932978,0,0.113103242193336,0.136997276077552,0,0,0,0.019218283339826,0.0513854859014796,0.0365548322483726,0.182110438729198,0.0709738269276114,0.0809248554913295,0.0832564149898468,0.125739061884115,0.0821783564328713,0,0.195141065830721,0,0.0543420351624933,0.0915134923738756,0,0.100192061459667,0,0.0109444957714448,0.0808155699721965,0.124192059095106,0.0350069092584063,0.0566604127579737,0.118144108157935,0.0590753424657534,0.02580054894785,0.02,0.0568906326630701,0.0598726114649682,0.0324888962000329,0
1872,0.630672926447574,0.728155339805825,0.768,0.0176991150442478,0.240422721268164,0.940340909090909,0.0078492935635792,0.155440414507772,0,0.847411444141689,0.119565217391304,0.728900255754476,0.267712719085525,0,0.827586206896552,0.0407040704070407,0.422839506172839,0.0863039399624766,0.0273972602739726,0.383663366336634,0,0.889589905362776,0.135699373695198,0,0.844645550527903,0,0.896381578947368,0.428412256267409,0.62795408507765,0.910631741140216,0.685106382978723,0.240506329113924,0,0.10549154666101,0.0365591397849462,0.310160427807487,0.952764976958525,0.240469208211144,0.141129032258065,0.153439153439153,0.20476858345021,0.558615961819189,0.0520231213872832,0.889621087314662,0.454545454545455,0.818918918918919,0.922600619195046,0.221254355400697,0.0035273368606701,0,0,0,0.0236220472440945,0,0,0,0.432307692307692,0.4375,0.668073136427567,0.384615384615385,0.4296875,0.559190031152648,0.436486486486486,0,0.383953538395354,0,0,0,0.0287769784172662,0,0,0.459677419354839,0,0.331649831649832,0.534505208333333,0.0085106382978723,0.444126074498567,0.210653753026634,0.045822102425876,0.597916666666667,0.555555555555556,0.135905044510386,0.120874587458746,0.546031746031746,0.371428571428571,0.0514699575869047,0.0577850486126851,0.54453781512605,0.6736,0.372602739726027,0,0.341463414634146,0.278894472361809,0.103723404255319,0.225063938618926,0,0,0,0.0149253731343284,0.0063291139240506,0.0354416575790622,0,0.0589239965841161,0,0.0277520814061055,0.001081081081081,0,0,0,0,0,0,0.0013315579227696,0.138581952117864,0,0.0991082802547771,0.0545163014430786,0,0,0,0.0499644381223329,0.0446508453315378,0.0778947368421053,0.18793324775353,0.0872943327239488,0.116025272831706,0.040886309680823,0.0267898755427284,0,0,0.15467094334061,0,0.04161013116237,0.115667074663403,0,0.0741852487135506,0,0.0102770698018581,0.031858407079646,0.0949644225506295,0.0103480714957667,0.0656691604322527,0.0694960212201591,0.0599396291504959,0.0149693251533742,0.0137395459976105,0.0343915343915344,0.110549132947977,0.147190888183112,0
1890,0.489838241393613,0.46,0.928838951310861,0.0291970802919708,0.138415245737212,0.92846034214619,0.855100095328885,0.0365853658536585,0.0452554744525547,0.868228404099561,0.135802469135802,0.694267515923567,0.726530612244898,0,0.640973630831643,0.0133901399878271,0.423111919927207,0.123501199040767,0,0.0527131782945736,0.731494920174166,0.917491749174917,0.72972972972973,0.0153664302600473,0.338913620804422,0,0.929142857142857,0.353760445682451,0.212976721149084,0.252808988764045,0.778465346534653,0.167798254122211,0.014098690835851,0,0.0788177339901478,0,0.929151291512915,0.412166003411029,0.151927437641723,0.32898773006135,0.486234974796433,0.459077690070627,0.174148521323544,0.0101137800252845,0,0,0.0267260579064588,0.009840098400984,0,0,0,0,0.0617577197149644,0,0,0,0.320773930753564,0,0.483351235230934,0.396683673469388,0.457407407407407,0.44954954954955,0.4158357771261,0.663648124191462,0.0091033227127901,0,0,0.0046339202965709,0,0,0,0.468277945619335,0,0.072463768115942,0.280386106720397,0.0063829787234042,0.497504159733777,0,0.0691588785046729,0.624365482233503,0,0,0.0247767214059349,0,0.459546925566343,0,0,0.534438775510204,0.670981661272923,0.441379310344828,0.469548133595285,0.198463508322663,0,0,0,0,0,0,0,0.100409836065574,0.020952380952381,0,0.0566166439290587,0,0.0661985957873621,0.0330462020360219,0,0,0,0.172217353198948,0,0,0,0.112331838565022,0,0.0439207284413498,0.0647794373046197,0.0148305084745763,0,0,0.0561259411362081,0.0312408716480692,0.0397672162948594,0.233819345661451,0,0.0940860215053763,0.0374196063145586,0.0548938373899534,0.0853567704454044,0,0.177562210037959,0,0.0711781206171108,0.0801869830996045,0.0137306456324861,0.153536032252646,0,0,0.0110487846336903,0.0063880270122285,0.0292039566650966,0.0066550925925925,0,0.266284523189161,0.0215965008201203,0.0016858668165214,0,0.126606588860984,0.0702045328911001,0
